"","mgi_symbol","hsapiens_homolog_associated_gene_name","Frequency","Associated_Ly6a_TFs"
"19157","Gm16075","",0,NA
"19158","Gm17911","",0,NA
"19159","Fcgr1","FCGR1B",0,NA
"19160","Fcgr1","FCGR1A",0,NA
"19161","Tapbpl","TAPBPL",0,NA
"19162","1700016K19Rik","C17orf97",0,NA
"19163","Gm6458","",0,NA
"19164","Ccdc15","CCDC15",0,NA
"19165","Gm45389","",0,NA
"19166","Ube4bos3","",0,NA
"19167","Gm24929","RNU1-36P",0,NA
"19168","Gm17195","",0,NA
"19169","Gm45388","",0,NA
"19170","Gm17194","",0,NA
"19171","Slc1a7","SLC1A7",0,NA
"19172","Gm9892","",0,NA
"19173","Rdh11","RDH11",0,NA
"19174","Rdh11","",0,NA
"19175","Gm6463","",0,NA
"19176","Nlrp3","NLRP3",0,NA
"19177","Cd27","CD27",0,NA
"19178","Gm25813","RNU2-19P",0,NA
"19179","Gm25813","RNU2-64P",0,NA
"19180","1190028D05Rik","",0,NA
"19181","Gm45673","",0,NA
"19182","Gm9685","",0,NA
"19183","Gm23666","",0,NA
"19184","Gm45554","",0,NA
"19185","Olfr661","OR56B2P",0,NA
"19186","Gm22841","",0,NA
"19187","Myom2","MYOM2",0,NA
"19188","Gm5898","",0,NA
"19189","Gm6593","",0,NA
"19190","Olfr662-ps1","",0,NA
"19191","Gm3307","",0,NA
"19192","Gm44718","",0,NA
"19193","Gm23483","RNU6-194P",0,NA
"19194","Olfr663","OR56B2P",0,NA
"19195","1300002E11Rik","",0,NA
"19196","Gm7482","",0,NA
"19197","Mir8113","",0,NA
"19198","Gm44259","",0,NA
"19199","Gm44720","",0,NA
"19200","Gm24175","SNORA70",0,NA
"19201","4930417O13Rik","",0,NA
"19202","Olfr664","OR52N1",0,NA
"19203","Ube4bos2","",0,NA
"19204","Usp17le","",0,NA
"19205","Ube4bos1","",0,NA
"19206","Rdh12","RDH12",0,NA
"19207","Tuba3a","",0,NA
"19208","Rbp7","RBP7",0,NA
"19209","Ppl","PPL",0,NA
"19210","Klf13","KLF13",0,NA
"19211","Gm25390","RNU6-291P",0,NA
"19212","Gm25390","RNU6-1308P",0,NA
"19213","Gm25390","RNU6-974P",0,NA
"19214","Gm25390","RNU6-932P",0,NA
"19215","Gm25390","RNU6-815P",0,NA
"19216","Thoc2l","THOC2",0,NA
"19217","Gm43697","",0,NA
"19218","Gm37550","",0,NA
"19219","Ikbip","IKBIP",0,NA
"19220","Rflnb","RFLNB",0,NA
"19221","Gm17058","",0,NA
"19222","Gm24830","",0,NA
"19223","Platr30","",0,NA
"19224","Mroh1","MROH1",0,NA
"19225","Gm4887","",0,NA
"19226","Trmt112-ps2","",0,NA
"19227","Gsdme","GSDME",0,NA
"19228","Gm26553","",0,NA
"19229","Mcf2","MCF2",0,NA
"19230","Gm27252","",0,NA
"19231","Zfp618","ZNF618",0,NA
"19232","Rnu1b1","",0,NA
"19233","Rnu1b2","",0,NA
"19234","4930477E14Rik","",0,NA
"19235","Olfr222","OR2B11",0,NA
"19236","Gm26654","",0,NA
"19237","Pafah1b1-ps1","",0,NA
"19238","Usp17lb","",0,NA
"19239","Vrk1","VRK1",0,NA
"19240","Gm21960","",0,NA
"19241","Gm12261","",0,NA
"19242","Terc","",0,NA
"19243","Olfr223","",0,NA
"19244","Gm24136","",0,NA
"19245","Sec14l5","SEC14L5",0,NA
"19246","Gm8258","",0,NA
"19247","BC107364","",0,NA
"19248","E030018B13Rik","",0,NA
"19249","Gm5027","",0,NA
"19250","Zfp951","",0,NA
"19251","Olfr225","",0,NA
"19252","Gm44627","",0,NA
"19253","Mical1","MICAL1",0,NA
"19254","Gm45052","",0,NA
"19255","Dok6","DOK6",0,NA
"19256","Zpbp2","ZPBP2",0,NA
"19257","Abcg3","ABCG2",0,NA
"19258","Gm26232","",0,NA
"19259","Gm9207","",0,NA
"19260","Siglecf","SIGLEC6",0,NA
"19261","Siglecf","CD33",0,NA
"19262","Gm10685","",0,NA
"19263","Rnu1b6","",0,NA
"19264","Gm43534","",0,NA
"19265","Akap11","AKAP11",0,NA
"19266","Gm25890","",0,NA
"19267","Gm22614","",0,NA
"19268","Hjv","HJV",0,NA
"19269","Gm17118","",0,NA
"19270","Map3k13","MAP3K13",0,NA
"19271","Tmem115","TMEM115",0,NA
"19272","Gm15441","",0,NA
"19273","Gm50204","",0,NA
"19274","Gm47643","",0,NA
"19275","Gm16296","",0,NA
"19276","Gm34885","",0,NA
"19277","Slc7a11","SLC7A11",0,NA
"19278","Gm16297","",0,NA
"19279","Nmnat1","NMNAT1",0,NA
"19280","Gm47652","",0,NA
"19281","Gm27037","",0,NA
"19282","Gm16617","",0,NA
"19283","Cyb561d2","CYB561D2",0,NA
"19284","Gm24097","",0,NA
"19285","Gm43856","",0,NA
"19286","Gm6173","",0,NA
"19287","Gm43855","",0,NA
"19288","Capn7","CAPN7",0,NA
"19289","Gm16244","",0,NA
"19290","Gm23859","",0,NA
"19291","Gm5870","",0,NA
"19292","Eif3s6-ps2","",0,NA
"19293","Gm7674","",0,NA
"19294","Gbp8","GBP6",0,NA
"19295","Gm15678","",0,NA
"19296","Hpse2","HPSE2",0,NA
"19297","Gm50434","",0,NA
"19298","Gm18280","",0,NA
"19299","Gm7706","",0,NA
"19300","Gm25418","",0,NA
"19301","Tmx3","TMX3",0,NA
"19302","Gm45271","",0,NA
"19303","Gm24231","",0,NA
"19304","Gm35392","",0,NA
"19305","Ireb2","IREB2",0,NA
"19306","Gm49607","",0,NA
"19307","Tmem274","",0,NA
"19308","Gm45678","",0,NA
"19309","Gm5962","",0,NA
"19310","Gm34517","",0,NA
"19311","Gm26744","",0,NA
"19312","Aga","AGA",0,NA
"19313","Gm6467","",0,NA
"19314","Gm18379","",0,NA
"19315","Gm6776","",0,NA
"19316","Ambp","AMBP",0,NA
"19317","Tmem41a","",0,NA
"19318","Gm47936","",0,NA
"19319","Sema4f","SEMA4F",0,NA
"19320","Rab3il1","RAB3IL1",0,NA
"19321","Gbp9","GBP6",0,NA
"19322","Nagpa","NAGPA",0,NA
"19323","Hdgfl3","HDGFL3",0,NA
"19324","Hepacam","HEPACAM",0,NA
"19325","Gm37854","",0,NA
"19326","Gm37826","",0,NA
"19327","Gm37692","",0,NA
"19328","Lzic","LZIC",0,NA
"19329","Gm2345","",0,NA
"19330","Mtcp1","MTCP1",0,NA
"19331","Gm45677","",0,NA
"19332","Gm37498","",0,NA
"19333","Gbp4","GBP6",0,NA
"19334","Gm35453","",0,NA
"19335","Gm6209","",0,NA
"19336","Gm45676","",0,NA
"19337","Gm45408","",0,NA
"19338","5830415G21Rik","",0,NA
"19339","Ppp4r3b","PPP4R3B",0,NA
"19340","Gm45675","",0,NA
"19341","Gm38237","",0,NA
"19342","Gm7128","",0,NA
"19343","Gm37199","",0,NA
"19344","Neil3","NEIL3",0,NA
"19345","Gm37461","",0,NA
"19346","Enpep","ENPEP",0,NA
"19347","Usp17la","",0,NA
"19348","Mir1198","",0,NA
"19349","Kcnd1","KCND1",0,NA
"19350","Gm13071","",0,NA
"19351","Hykk","HYKK",0,NA
"19352","AU021092","C16orf89",0,NA
"19353","Gm24381","",0,NA
"19354","Ctnnbip1","CTNNBIP1",0,NA
"19355","Gm10298","",0,NA
"19356","Gm45088","",0,NA
"19357","Gata6os","",0,NA
"19358","Arid1b","ARID1B",0,NA
"19359","Gm32633","",0,NA
"19360","Mir6364","",0,NA
"19361","Gm45556","",0,NA
"19362","Gm50438","",0,NA
"19363","Alg1","ALG1",0,NA
"19364","Alg1","ALG1L2",0,NA
"19365","Gm44540","",0,NA
"19366","Gm45871","",0,NA
"19367","Gm45054","",0,NA
"19368","Reps2","REPS2",0,NA
"19369","Sec24c","SEC24C",0,NA
"19370","Gm20670","",0,NA
"19371","Gm20039","",0,NA
"19372","AY074887","",0,NA
"19373","Olfr665","",0,NA
"19374","Podn","PODN",0,NA
"19375","Gm50067","",0,NA
"19376","Nprl2","NPRL2",0,NA
"19377","Gm43302","GBP6",0,NA
"19378","Rbbp8","RBBP8",0,NA
"19379","Bnc1","BNC1",0,NA
"19380","Gbp10","GBP6",0,NA
"19381","4833418N17Rik","",0,NA
"19382","Gm20744","",0,NA
"19383","Olfr666","OR52N2",0,NA
"19384","Gm45056","",0,NA
"19385","Gm32850","",0,NA
"19386","Gm45090","",0,NA
"19387","Cog4","COG4",0,NA
"19388","Gm45272","",0,NA
"19389","Gm45089","",0,NA
"19390","Ltbr","LTBR",0,NA
"19391","Ibtk","IBTK",0,NA
"19392","Gm45275","",0,NA
"19393","Cnnm1","CNNM1",0,NA
"19394","Liph","LIPH",0,NA
"19395","Olfr667","OR52N2",0,NA
"19396","Tec","TEC",0,NA
"19397","Rabep2","RABEP2",0,NA
"19398","Ormdl3","ORMDL3",0,NA
"19399","Gm24503","",0,NA
"19400","Gm37548","",0,NA
"19401","Gm37843","",0,NA
"19402","Gm37209","",0,NA
"19403","Zfyve26","ZFYVE26",0,NA
"19404","M1ap","M1AP",0,NA
"19405","Gm42628","",0,NA
"19406","Gm15599","",0,NA
"19407","Gm7331","",0,NA
"19408","Lrrc3c","LRRC3C",0,NA
"19409","Gm15206","",0,NA
"19410","Gm42629","",0,NA
"19411","Gm15203","",0,NA
"19412","Gm42630","",0,NA
"19413","Gm29050","",0,NA
"19414","Srsf3-ps","",0,NA
"19415","Gm29230","",0,NA
"19416","Mir5616","",0,NA
"19417","Gm13066","",0,NA
"19418","Gm8737","",0,NA
"19419","Gm15201","",0,NA
"19420","Cfap36","CFAP36",0,NA
"19421","Gm23354","RNU6-244P",0,NA
"19422","Pou5f1-rs4","",0,NA
"19423","Prrc2a","PRRC2A",0,NA
"19424","Gm38246","",0,NA
"19425","Gm23786","SNORA50C",0,NA
"19426","Rpl7a-ps7","",0,NA
"19427","Kif12","KIF12",0,NA
"19428","Lima1","LIMA1",0,NA
"19429","Brcc3","BRCC3",0,NA
"19430","Gm35986","",0,NA
"19431","Gm19287","",0,NA
"19432","Gm43985","",0,NA
"19433","Txnip","TXNIP",0,NA
"19434","Gm47938","",0,NA
"19435","Gm43981","",0,NA
"19436","Dok1","DOK1",0,NA
"19437","Got1","GOT1",0,NA
"19438","Ppfibp1","PPFIBP1",0,NA
"19439","6230400D17Rik","",0,NA
"19440","Gsdma3","GSDMA",0,NA
"19441","Gm50194","",0,NA
"19442","Gm19179","",0,NA
"19443","Mir6946","",0,NA
"19444","Gm34636","",0,NA
"19445","Gm20467","",0,NA
"19446","Zfp219","ZNF219",0,NA
"19447","Nkx2-3","NKX2-3",0,NA
"19448","Gm50069","",0,NA
"19449","Gm18713","",0,NA
"19450","Gm6277","",0,NA
"19451","Gm34922","",0,NA
"19452","Slc25a28","SLC25A28",0,NA
"19453","Cables1","CABLES1",0,NA
"19454","Eef2kmt","EEF2KMT",0,NA
"19455","Eef2kmt","FAM86B1",0,NA
"19456","Eef2kmt","FAM86B2",0,NA
"19457","Olfr668","OR52N2",0,NA
"19458","Siglecg","SIGLEC10",0,NA
"19459","Siglecg","SIGLEC11",0,NA
"19460","Gm12085","",0,NA
"19461","Gm23109","",0,NA
"19462","Gm12086","",0,NA
"19463","4933431K14Rik","",0,NA
"19464","Gm12087","",0,NA
"19465","Gm22830","",0,NA
"19466","Rps3a3","",0,NA
"19467","Gm5619","",0,NA
"19468","Gm18766","",0,NA
"19469","Gsdma2","GSDMA",0,NA
"19470","Mir582","MIR582",0,NA
"19471","9330154J02Rik","",0,NA
"19472","Mir1904","",0,NA
"19473","Fads3","FADS3",0,NA
"19474","Rab3c","RAB3C",0,NA
"19475","Noct","NOCT",0,NA
"19476","Zmynd10","ZMYND10",0,NA
"19477","Bop1","BOP1",0,NA
"19478","Pum1","PUM1",0,NA
"19479","Gm23442","SNORA38",0,NA
"19480","Gm17705","",0,NA
"19481","Mir1901","",0,NA
"19482","Gm49968","",0,NA
"19483","Tmem242","TMEM242",0,NA
"19484","Tmem241","TMEM241",0,NA
"19485","Gm15983","",0,NA
"19486","Gm41414","",0,NA
"19487","Gm38357","",0,NA
"19488","Rreb1","RREB1",0,NA
"19489","Gm19921","",0,NA
"19490","Gm16253","",0,NA
"19491","Fut11","FUT11",0,NA
"19492","Acbd6","ACBD6",0,NA
"19493","Senp2","SENP2",0,NA
"19494","Vegfc","VEGFC",0,NA
"19495","Tpbg","TPBG",0,NA
"19496","Elovl6","ELOVL6",0,NA
"19497","Gm46378","",0,NA
"19498","Gsdma","",0,NA
"19499","Gm25328","",0,NA
"19500","Gm32635","",0,NA
"19501","Gm25897","",0,NA
"19502","Tmem253","TMEM253",0,NA
"19503","Gm4468","",0,NA
"19504","Gm47646","",0,NA
"19505","Gm17057","",0,NA
"19506","Olfr669","OR52N5",0,NA
"19507","Gm15379","",0,NA
"19508","Gm47604","",0,NA
"19509","Gm49494","",0,NA
"19510","Gm15385","",0,NA
"19511","Gm34106","",0,NA
"19512","Gm24986","",0,NA
"19513","Gm17032","",0,NA
"19514","Ldhal6b","LDHAL6B",0,NA
"19515","Gm18016","",0,NA
"19516","1700121N20Rik","",0,NA
"19517","Scx","SCX",0,NA
"19518","Gm8666","",0,NA
"19519","Gm8363","",0,NA
"19520","Gm45553","",0,NA
"19521","Gm3191","",0,NA
"19522","Gm45273","",0,NA
"19523","Ube2cbp","UBE3D",0,NA
"19524","Gm17031","",0,NA
"19525","Spcs3","",0,NA
"19526","Gm5900","",0,NA
"19527","Otud5","OTUD5",0,NA
"19528","Zdhhc14","ZDHHC14",0,NA
"19529","Gm18095","",0,NA
"19530","Gm17053","",0,NA
"19531","Gm52993","C19orf84",0,NA
"19532","Gm18890","",0,NA
"19533","Gm17033","",0,NA
"19534","Uqcrh-ps1","",0,NA
"19535","Gm49495","",0,NA
"19536","4933406K04Rik","",0,NA
"19537","Gm20564","",0,NA
"19538","Olfr670","",0,NA
"19539","Fam186a","FAM186A",0,NA
"19540","Gm43072","",0,NA
"19541","Gm38999","C19orf84",0,NA
"19542","Psmd3","PSMD3",0,NA
"19543","Arhgef11","ARHGEF11",0,NA
"19544","Chchd1","CHCHD1",0,NA
"19545","1700013N06Rik","",0,NA
"19546","Olfr671","OR52E6",0,NA
"19547","Olfr671","OR52E8",0,NA
"19548","Csmd1","CSMD1",0,NA
"19549","Gm9599","",0,NA
"19550","Gm16087","",0,NA
"19551","Gm16202","",0,NA
"19552","Gm16086","",0,NA
"19553","Olfr672","",0,NA
"19554","BC037704","",0,NA
"19555","Gm16085","",0,NA
"19556","Gm16084","",0,NA
"19557","3300005D01Rik","",0,NA
"19558","Psma4","PSMA4",0,NA
"19559","Gm49086","",0,NA
"19560","Entpd7","ENTPD7",0,NA
"19561","Lim2","LIM2",0,NA
"19562","Gm2800","",0,NA
"19563","Gm49256","",0,NA
"19564","Gm21917","",0,NA
"19565","Gm5187","",0,NA
"19566","Gm17052","",0,NA
"19567","Olfr221","OR5AU1",0,NA
"19568","Gm3234","",0,NA
"19569","Gm10231","",0,NA
"19570","Gm26595","",0,NA
"19571","Gm26622","",0,NA
"19572","3110018I06Rik","",0,NA
"19573","Snx9","SNX9",0,NA
"19574","Larp4","LARP4",0,NA
"19575","Rad51b","RAD51B",0,NA
"19576","Gm22354","SNORD58B",0,NA
"19577","Gm8586","",0,NA
"19578","Gm38169","",0,NA
"19579","Gm49258","",0,NA
"19580","Olfr673-ps1","",0,NA
"19581","Gm38331","",0,NA
"19582","Sh3bp5","SH3BP5",0,NA
"19583","Olfr674-ps1","",0,NA
"19584","Lhx4","LHX4",0,NA
"19585","Olfr675","OR52E6",0,NA
"19586","Olfr675","OR52E8",0,NA
"19587","Gm12356","",0,NA
"19588","Csf3","CSF3",0,NA
"19589","Hnrnpul1","HNRNPUL1",0,NA
"19590","Gm8376","",0,NA
"19591","Aif1","AIF1",0,NA
"19592","Ccdc88a","CCDC88A",0,NA
"19593","Gm9006","",0,NA
"19594","Gm37089","",0,NA
"19595","Slc25a3","SLC25A3",0,NA
"19596","4930465M20Rik","",0,NA
"19597","Stat4","STAT4",0,NA
"19598","Ndufa11b","",0,NA
"19599","9430078K24Rik","",0,NA
"19600","Igf2bp2","IGF2BP2",0,NA
"19601","Fads2","FADS2",0,NA
"19602","Gm15208","",0,NA
"19603","Gm5654","",0,NA
"19604","Gm8275","",0,NA
"19605","Gm36660","",0,NA
"19606","Gm47752","",0,NA
"19607","Zfp36l1","ZFP36L1",0,NA
"19608","1300014J16Rik","",0,NA
"19609","Rassf1","RASSF1",0,NA
"19610","Bcl11b","BCL11B",0,NA
"19611","Gm49252","",0,NA
"19612","Dgkh","DGKH",0,NA
"19613","Gm43499","",0,NA
"19614","Gm9870","",0,NA
"19615","Riok3","RIOK3",0,NA
"19616","Gbp6","GBP6",0,NA
"19617","2310015A10Rik","",0,NA
"19618","Col4a5","COL4A5",0,NA
"19619","Ncr3-ps","",0,NA
"19620","Actn1","ACTN1",0,NA
"19621","Gm50359","",0,NA
"19622","Lst1","LST1",0,NA
"19623","Cox15","",0,NA
"19624","Cox15","COX15",0,NA
"19625","Gbp11","GBP6",0,NA
"19626","Ltb","LTB",0,NA
"19627","Asb5","ASB5",0,NA
"19628","1700034J05Rik","C12orf71",0,NA
"19629","2310068J16Rik","",0,NA
"19630","Gm24119","SNORA53",0,NA
"19631","Hsf1","HSF1",0,NA
"19632","Usp15","USP15",0,NA
"19633","Mir6973a","",0,NA
"19634","Gm26519","",0,NA
"19635","Tnf","TNF",0,NA
"19636","Gm32051","",0,NA
"19637","Gm44085","",0,NA
"19638","Gm28177","",0,NA
"19639","Gm35876","",0,NA
"19640","Rep15","REP15",0,NA
"19641","Gm9917","",0,NA
"19642","Mrps35","MRPS35",0,NA
"19643","Gm25810","RNU6-317P",0,NA
"19644","Olfr676","",0,NA
"19645","Chrna5","CHRNA5",0,NA
"19646","Fads1","FADS1",0,NA
"19647","Gm5809","",0,NA
"19648","5330439A09Rik","",0,NA
"19649","Gm26980","",0,NA
"19650","Gm36796","",0,NA
"19651","Gm3940","",0,NA
"19652","Mir3106","",0,NA
"19653","Gm16346","",0,NA
"19654","Gm31812","",0,NA
"19655","Trrap","TRRAP",0,NA
"19656","Lta","LTA",0,NA
"19657","Gm16347","",0,NA
"19658","Rbfox1","RBFOX1",0,NA
"19659","Olfr677","OR52E4",0,NA
"19660","Polr3gl","",0,NA
"19661","Qsox1","QSOX1",0,NA
"19662","Gm8913","",0,NA
"19663","Spata4","SPATA4",0,NA
"19664","Mir6974","",0,NA
"19665","Atp2a1","ATP2A1",0,NA
"19666","Nfkbil1","NFKBIL1",0,NA
"19667","Gm5455","",0,NA
"19668","Gm47765","",0,NA
"19669","Gm45393","",0,NA
"19670","Gm46411","",0,NA
"19671","Gm45394","",0,NA
"19672","Gm47767","",0,NA
"19673","Gm25278","",0,NA
"19674","Gapt","GAPT",0,NA
"19675","3110080E11Rik","",0,NA
"19676","Gm16181","",0,NA
"19677","Gm47766","",0,NA
"19678","Foxp2","FOXP2",0,NA
"19679","Gm25665","",0,NA
"19680","Dcaf5","DCAF5",0,NA
"19681","1700014L14Rik","",0,NA
"19682","Atp6v1g2","ATP6V1G2-DDX39B",0,NA
"19683","Gm24469","",0,NA
"19684","Tusc2","TUSC2",0,NA
"19685","Fcsk","FCSK",0,NA
"19686","Zfp346","ZNF346",0,NA
"19687","Hyal2","HYAL2",0,NA
"19688","Ankrd34a","ANKRD34A",0,NA
"19689","Gm25289","RNU4-77P",0,NA
"19690","Gm25289","RNU4-37P",0,NA
"19691","Mir1843a","",0,NA
"19692","Gm30025","",0,NA
"19693","Ddx39b","DDX39B",0,NA
"19694","Lrrc71","LRRC71",0,NA
"19695","Rmc1","RMC1",0,NA
"19696","Setd3","SETD3",0,NA
"19697","Mir6993","",0,NA
"19698","Prorsd1","",0,NA
"19699","Gm10143","",0,NA
"19700","Cutc","CUTC",0,NA
"19701","Gm48998","",0,NA
"19702","Gm16343","",0,NA
"19703","Gm26251","",0,NA
"19704","Gm18368","",0,NA
"19705","Gm12089","",0,NA
"19706","Gm49009","",0,NA
"19707","Gm30584","",0,NA
"19708","Chrna3","CHRNA3",0,NA
"19709","Gm19098","",0,NA
"19710","Mettl6","METTL6",0,NA
"19711","Nkg7","NKG7",0,NA
"19712","Itgb4","ITGB4",0,NA
"19713","Lix1l","LIX1L",0,NA
"19714","6330549D23Rik","",0,NA
"19715","Chrnb4","CHRNB4",0,NA
"19716","Rbm8a","RBM8A",0,NA
"19717","Olfr678","OR52E5",0,NA
"19718","Fen1","FEN1",0,NA
"19719","Gm22589","SNORD84",0,NA
"19720","Mir6975","",0,NA
"19721","Gm25128","SNORD117",0,NA
"19722","Gm47877","",0,NA
"19723","Mir8094","",0,NA
"19724","Gm17989","",0,NA
"19725","H2-D1","HLA-E",0,NA
"19726","Gm47886","",0,NA
"19727","Gm45557","",0,NA
"19728","Gm47887","",0,NA
"19729","Olfr679","OR56A3",0,NA
"19730","Gm7395","",0,NA
"19731","Hyal1","HYAL1",0,NA
"19732","Gm46415","",0,NA
"19733","Gm17617","",0,NA
"19734","Dgat1","DGAT1",0,NA
"19735","Plk2","PLK2",0,NA
"19736","Sh3gl3","SH3GL3",0,NA
"19737","Tmem258","TMEM258",0,NA
"19738","Eaf1","EAF1",0,NA
"19739","Exd2","EXD2",0,NA
"19740","Naa80","NAA80",0,NA
"19741","St3gal2","ST3GAL2",0,NA
"19742","Pex11b","PEX11B",0,NA
"19743","Gm49270","",0,NA
"19744","Vwa8","VWA8",0,NA
"19745","Npc1","NPC1",0,NA
"19746","2310002D06Rik","",0,NA
"19747","Abcc2","ABCC2",0,NA
"19748","Gm26777","",0,NA
"19749","1700123O21Rik","",0,NA
"19750","Ccnk","CCNK",0,NA
"19751","Gm49533","",0,NA
"19752","Gm49534","",0,NA
"19753","Hyal3","HYAL3",0,NA
"19754","Gm49535","",0,NA
"19755","Gm37539","",0,NA
"19756","Gm37571","",0,NA
"19757","Gm26159","RNU6-575P",0,NA
"19758","Gm24579","",0,NA
"19759","Tmem114","TMEM114",0,NA
"19760","Ssr1","SSR1",0,NA
"19761","Gm18733","",0,NA
"19762","Sulf1","SULF1",0,NA
"19763","Gm18734","",0,NA
"19764","Scrt1","SCRT1",0,NA
"19765","Ube2q2","UBE2Q2",0,NA
"19766","Mettl22","METTL22",0,NA
"19767","Gm26132","SNORA57",0,NA
"19768","Gm53030","",0,NA
"19769","Ccdc85c","CCDC85C",0,NA
"19770","Gm49550","",0,NA
"19771","Ddx19a","DDX19A",0,NA
"19772","H2-Q1","HLA-E",0,NA
"19773","Tmem249","TMEM249",0,NA
"19774","Olfr680-ps1","",0,NA
"19775","Egf","EGF",0,NA
"19776","Gm17990","",0,NA
"19777","Snord85","",0,NA
"19778","Fbxl6","FBXL6",0,NA
"19779","Gm12971","",0,NA
"19780","Gm24091","",0,NA
"19781","Cldnd2","CLDND2",0,NA
"19782","Gm23711","",0,NA
"19783","Gm12972","",0,NA
"19784","Hhipl1","HHIPL1",0,NA
"19785","Gm8741","",0,NA
"19786","Clstn1","CLSTN1",0,NA
"19787","H2-Q2","HLA-E",0,NA
"19788","Gm15956","",0,NA
"19789","Ankrd29","ANKRD29",0,NA
"19790","Gm23706","SNORD86",0,NA
"19791","Gm45558","",0,NA
"19792","Gm33045","",0,NA
"19793","Tra2b","TRA2B",0,NA
"19794","Olfr681","OR56A3",0,NA
"19795","Gm33172","",0,NA
"19796","Pim2","PIM2",0,NA
"19797","4930478K11Rik","",0,NA
"19798","Gm48533","",0,NA
"19799","H2-Q3","",0,NA
"19800","Cacna1a","CACNA1A",0,NA
"19801","Gm48534","",0,NA
"19802","Galnt16","GALNT16",0,NA
"19803","Olfr682-ps1","",0,NA
"19804","Fgfr4","FGFR4",0,NA
"19805","Gm11131","",0,NA
"19806","Olfr683","OR56A4",0,NA
"19807","Smpd2","SMPD2",0,NA
"19808","H2-Q4","HLA-E",0,NA
"19809","Slc52a2","SLC52A2",0,NA
"19810","Slc52a2","SLC52A1",0,NA
"19811","Gm45374","",0,NA
"19812","Olfr684","OR56A4",0,NA
"19813","Gm15268","",0,NA
"19814","Dnmbp","DNMBP",0,NA
"19815","Gm15282","",0,NA
"19816","Adamtsl3","ADAMTSL3",0,NA
"19817","H2-Q5","",0,NA
"19818","Atp11c","ATP11C",0,NA
"19819","Dip2b","DIP2B",0,NA
"19820","Robo4","ROBO4",0,NA
"19821","Gm16072","",0,NA
"19822","Lama3","LAMA3",0,NA
"19823","Gm8750","",0,NA
"19824","Mansc4","MANSC4",0,NA
"19825","Gm30839","",0,NA
"19826","Gng5-ps","",0,NA
"19827","Gm49582","",0,NA
"19828","4930526H09Rik","",0,NA
"19829","Mapk8ip3","MAPK8IP3",0,NA
"19830","Gm38397","",0,NA
"19831","Etv5","ETV5",0,NA
"19832","Gm48547","",0,NA
"19833","Klhl42","KLHL42",0,NA
"19834","Gm47726","",0,NA
"19835","3110015C05Rik","",0,NA
"19836","Gm4129","",0,NA
"19837","Actbl2","ACTBL2",0,NA
"19838","Ppil6","PPIL6",0,NA
"19839","Gm15285","",0,NA
"19840","Gm15289","",0,NA
"19841","Gm6270","",0,NA
"19842","Scnn1a","SCNN1A",0,NA
"19843","Gm49016","",0,NA
"19844","Cage1","CAGE1",0,NA
"19845","Gm6997","",0,NA
"19846","Gm49011","",0,NA
"19847","Cyp46a1","CYP46A1",0,NA
"19848","Gm30970","",0,NA
"19849","Gm49015","",0,NA
"19850","Gm4632","",0,NA
"19851","Sdc3","SDC3",0,NA
"19852","Olfr685","OR52L1",0,NA
"19853","Colq","COLQ",0,NA
"19854","Gm44919","",0,NA
"19855","Gm42697","",0,NA
"19856","Etfb","ETFB",0,NA
"19857","Gm42957","ITGA10",0,NA
"19858","Gm12970","",0,NA
"19859","Tafa2","TAFA2",0,NA
"19860","Gm26716","",0,NA
"19861","Gm22660","",0,NA
"19862","Gm42650","",0,NA
"19863","6330410L21Rik","",0,NA
"19864","Scp2","SCP2",0,NA
"19865","Lrit3","LRIT3",0,NA
"19866","Rrh","RRH",0,NA
"19867","Nsd1","NSD1",0,NA
"19868","Abat","ABAT",0,NA
"19869","4933406B15Rik","",0,NA
"19870","Gm46364","",0,NA
"19871","Gm23817","RNU6-826P",0,NA
"19872","Gm23817","RNU6-87P",0,NA
"19873","Gm47852","",0,NA
"19874","Erh","ERH",0,NA
"19875","Gm22958","RNU2-10P",0,NA
"19876","Gm22958","RNU2-58P",0,NA
"19877","Cd164","CD164",0,NA
"19878","Olfr686","",0,NA
"19879","Myrf","MYRF",0,NA
"19880","Zfp957","TCF20",0,NA
"19881","Olfr687","",0,NA
"19882","Olfr688","OR56B4",0,NA
"19883","Gm47879","",0,NA
"19884","Gm49028","",0,NA
"19885","Gm49387","HACL1",0,NA
"19886","Saxo2","SAXO2",0,NA
"19887","Slc39a9","SLC39A9",0,NA
"19888","Gm44039","",0,NA
"19889","Rgcc","RGCC",0,NA
"19890","Gm7571","",0,NA
"19891","Gm47801","",0,NA
"19892","Gm19169","",0,NA
"19893","E330012B07Rik","",0,NA
"19894","Gm18510","",0,NA
"19895","Gm47837","",0,NA
"19896","Itga10","ITGA10",0,NA
"19897","4930503E24Rik","",0,NA
"19898","Olfr689","OR56B4",0,NA
"19899","Gm15767","",0,NA
"19900","Naa16","NAA16",0,NA
"19901","Gm47839","",0,NA
"19902","Pthlh","PTHLH",0,NA
"19903","Gm47840","",0,NA
"19904","Etfbl","",0,NA
"19905","Gm36719","",0,NA
"19906","Slc16a7","SLC16A7",0,NA
"19907","Gm47874","",0,NA
"19908","Plekhd1os","",0,NA
"19909","Plekhd1","PLEKHD1",0,NA
"19910","Gm44816","",0,NA
"19911","Gm15766","",0,NA
"19912","Irs4","IRS4",0,NA
